target_lab,target_weights
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
32.7415223702637;-10.147941401120297;-19.305921184013787,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0
54.57037079977823;-40.239668742041324;26.33894831144653,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0
74.34967113283167;-42.71531191441363;60.62473154802218,0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18.221308677250818;31.88612686026565;-50.18531909853144,0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0
37.09885140079909;-10.107450546636782;0.6105831371974069,0.0;0.25;0.25;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0
58.25613396714871;-13.289803390628464;40.21417118152553,0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
79.13799151824739;14.950410904616406;72.05763463369543,0.0;0.25;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24.871219337436393;22.491122653072736;-19.71128423647841,0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0
46.05976556822656;13.004985103772793;27.751782708874885,0.0;0.5;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
68.06005955732883;37.59196679892424;58.51013582885819,0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36.95574843096661;34.78302531768021;17.273325380752226,0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
59.4947111683784;52.587344471343776;49.43964163323572,0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
22.656602584517124;-14.133387006807553;23.911648170192347,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0
47.51573576637877;-21.523491933675643;44.800938456399244,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0
70.87533646821598;-21.701251080708918;66.50186132822076,0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10.673734151218593;13.201349339657206;11.278203817789972,0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0
32.43530940458742;9.027962974548581;31.019154993705556,0.0;0.25;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0
56.767922500830664;6.6883046006850915;50.50113998559158,0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0
79.13799151824739;14.950410904616406;72.05763463369543,0.0;0.25;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25.101149452417104;28.038524474060132;26.08830461938309,0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0
46.24549872053481;29.117288763769402;41.69030464102759,0.0;0.5;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0
68.06005955732883;37.59196679892424;58.51013582885819,0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
38.78541504560791;43.89042919650343;36.92282399704192,0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0
59.4947111683784;52.587344471343776;49.43964163323572,0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
40.35577496018412;-31.74677013083785;6.262624999739086,0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75
59.78568277248836;-49.76875426324007;37.48768618215279,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
76.59613521696106;-47.12225568981954;64.60790876538529,0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22.87442918384778;3.256144973802333;-24.468903692892063,0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75
42.36626718807485;-21.48809139403901;13.536910257631485,0.0;0.25;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
60.45396764968176;-18.254917547293914;44.63150650664196,0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25
79.13799151824739;14.950410904616406;72.05763463369543,0.0;0.25;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28.6701043239257;9.366350178130562;-6.0227470626575075,0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
47.85590473358847;8.669836945103482;31.621020105209773,0.0;0.5;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25
68.06005955732883;37.59196679892424;58.51013582885819,0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
38.479086841756136;31.15237805139018;21.758603389210695,0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25
59.4947111683784;52.587344471343776;49.43964163323572,0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
34.213145772610204;47.81235665254413;3.998332167607155,0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0;0.0;0.0
29.73953279288022;46.747709766412875;-29.09608102320025,0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0
28.24625633200518;50.70567156027867;-59.08633386771551,0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
43.21014217488926;56.25335771959655;36.507097728554136,0.0;0.25;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0
36.89739534281791;46.54829024427709;9.937739050269279,0.0;0.25;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;0.0
32.376766577948345;40.55335257819395;-19.81224576764341,0.0;0.25;0.0;0.5;0.25;0.0;0.0;0.0;0.0;0.0;0.0
30.889391833568872;40.81711707740091;-49.26692802718592,0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0
46.241725936981304;58.00858901396288;39.31689725793235,0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
40.059124440766006;45.192520956841896;15.168923086895203,0.0;0.5;0.0;0.25;0.25;0.0;0.0;0.0;0.0;0.0;0.0
35.47300283750205;35.85358913728548;-13.068481539473442,0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49.24865778420475;59.727058248607634;42.081355164923195,0.0;0.75;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0
42.94652329503914;43.80421754227193;19.88627168875802,0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
40.58837625949255;5.9515924464192125;29.43177901242405,0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0;0.0
36.392129300683614;4.55473386123792;2.9753491262357823,0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0
32.53242317773886;20.40104058406056;-35.63944750478601,0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
47.45632056910291;33.43023832891057;47.92528207176111,0.0;0.25;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0
41.28858736349661;18.00673223535737;29.130122306386163,0.0;0.25;0.0;0.25;0.0;0.5;0.0;0.0;0.0;0.0;0.0
36.232513172160154;18.978974762363265;-2.03674225247652,0.0;0.25;0.0;0.5;0.0;0.25;0.0;0.0;0.0;0.0;0.0
30.889391833568872;40.81711707740091;-49.26692802718592,0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49.15855965963554;44.480256213932144;48.423845380314376,0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0
42.4058261871398;32.7022347373162;25.37695037019838,0.0;0.5;0.0;0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.0
35.47300283750205;35.85358913728548;-13.068481539473442,0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50.77879086279137;53.50213520659564;47.138130795083164,0.0;0.75;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0
42.94652329503914;43.80421754227193;19.88627168875802,0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
53.610867746829655;9.79552443308529;54.098355747756464,0.0;0.0;0.0;0.25;0.0;0.0;0.75;0.0;0.0;0.0;0.0
45.092576429541424;-5.28143206956061;28.662270190833404,0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0
37.233100474794654;5.361571695848749;-16.47218496474664,0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63.06688189676909;50.90189456499683;68.98466407232196,0.0;0.25;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0
49.58250927103836;21.720051906172543;45.99440270645106,0.0;0.25;0.0;0.25;0.0;0.0;0.5;0.0;0.0;0.0;0.0
40.808856836899366;12.779268765640534;14.58242091675216,0.0;0.25;0.0;0.5;0.0;0.0;0.25;0.0;0.0;0.0;0.0
30.889391833568872;40.81711707740091;-49.26692802718592,0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59.11252724445383;56.87624645772005;62.976693676819906,0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0
46.6128834157318;33.72468025131192;36.66218680282015,0.0;0.5;0.0;0.25;0.0;0.0;0.25;0.0;0.0;0.0;0.0
35.47300283750205;35.85358913728548;-13.068481539473442,0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55.535119802864486;59.77112394060341;54.90564333868602,0.0;0.75;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0
42.94652329503914;43.80421754227193;19.88627168875802,0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
80.84372964225948;6.327459054048134;-25.463059813030497,0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.75;0.0;0.0;0.0
62.69627179901798;20.90085576868844;-51.83520868961304,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0
46.269685292727324;39.89482579340653;-72.27984117766893,0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.25;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
83.1313713284139;20.46503589900145;9.03360471769643,0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0
64.09419021001185;25.194519931128312;-12.450124647033899,0.0;0.25;0.0;0.25;0.0;0.0;0.0;0.5;0.0;0.0;0.0
46.07993407291494;33.76751261346528;-35.482965930629895,0.0;0.25;0.0;0.5;0.0;0.0;0.0;0.25;0.0;0.0;0.0
30.889391833568872;40.81711707740091;-49.26692802718592,0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70.49870231024887;38.15231933239699;18.389056128981608,0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0
52.12999950841463;39.30848997900732;1.002330771026827,0.0;0.5;0.0;0.25;0.0;0.0;0.0;0.25;0.0;0.0;0.0
35.47300283750205;35.85358913728548;-13.068481539473442,0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60.39286733883762;52.20977878773686;28.779311341196202,0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0
42.94652329503914;43.80421754227193;19.88627168875802,0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
20.996027684906288;48.63077297037116;-71.87782995417973,0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.75;0.0;0.0
25.18524848110855;51.54748676970913;-76.96435292963555,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0
28.836963344923433;53.780461166431536;-80.35093387249401,0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.25;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18.221308677250818;31.88612686026565;-50.18531909853144,0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0
22.46118067882273;34.55954709129227;-52.05464996829156,0.0;0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.5;0.0;0.0
26.840759990070225;38.312585681375936;-52.27566973327562,0.0;0.25;0.0;0.5;0.0;0.0;0.0;0.0;0.25;0.0;0.0
30.889391833568872;40.81711707740091;-49.26692802718592,0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24.871219337436393;22.491122653072736;-19.71128423647841,0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0
30.156798979514598;30.529573209057915;-17.715773460446606,0.0;0.5;0.0;0.25;0.0;0.0;0.0;0.0;0.25;0.0;0.0
35.47300283750205;35.85358913728548;-13.068481539473442,0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36.95574843096661;34.78302531768021;17.273325380752226,0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
42.94652329503914;43.80421754227193;19.88627168875802,0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
5.508648835309856;10.02691330810629;-17.91872593143806,0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.75;0.0
14.748628160328852;23.83580831796614;-37.53158008662509,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0
23.526598885794563;38.52973999294032;-58.4136348358522,0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.25;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10.673734151218593;13.201349339657206;11.278203817789972,0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0
17.249079151710156;23.625975424680647;-9.921189546827758,0.0;0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.5;0.0
24.78216386587652;26.883070032136885;-25.735939956708275,0.0;0.25;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.25;0.0
30.889391833568872;40.81711707740091;-49.26692802718592,0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25.101149452417104;28.038524474060132;26.08830461938309,0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0
30.400082003507947;30.557911669836678;7.628850559632694,0.0;0.5;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.0
35.47300283750205;35.85358913728548;-13.068481539473442,0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
38.78541504560791;43.89042919650343;36.92282399704192,0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0
42.94652329503914;43.80421754227193;19.88627168875802,0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
24.025332106470877;14.288031324850293;-42.642994390693076,0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.75
27.489191565344967;28.08162586143573;-57.47075830565033,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5
29.919964610739143;42.46173948922344;-70.88534305384783,0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.25
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22.87442918384778;3.256144973802333;-24.468903692892063,0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75
26.13504752929574;14.966906255730578;-34.709281819002356,0.0;0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.5
28.519079185160628;28.560269180367804;-43.35285796950632,0.0;0.25;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.25
30.889391833568872;40.81711707740091;-49.26692802718592,0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28.6701043239257;9.366350178130562;-6.0227470626575075,0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
31.687047033364344;24.494230669717567;-10.867912255603251,0.0;0.5;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.25
35.47300283750205;35.85358913728548;-13.068481539473442,0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
38.479086841756136;31.15237805139018;21.758603389210695,0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25
42.94652329503914;43.80421754227193;19.88627168875802,0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
44.21425713082162;33.42303223077159;46.138457658173714,0.0;0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0;0.0
42.90488439894299;42.68470527033335;44.11158807563946,0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0
41.59460238672081;49.82509417970185;40.69293054925718,0.0;0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
47.45632056910291;33.43023832891057;47.92528207176111,0.0;0.25;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0
46.20226786657341;43.90570084514683;47.3731086472072,0.0;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0
44.521885649753415;51.23774652017499;42.67958002467278,0.0;0.25;0.0;0.0;0.5;0.25;0.0;0.0;0.0;0.0;0.0
43.21014217488926;56.25335771959655;36.507097728554136,0.0;0.25;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0
49.15855965963554;44.480256213932144;48.423845380314376,0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0
47.594296368851595;52.92816680348733;45.38090169447055,0.0;0.5;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.0;0.0
46.241725936981304;58.00858901396288;39.31689725793235,0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
50.77879086279137;53.50213520659564;47.138130795083164,0.0;0.75;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0
49.24865778420475;59.727058248607634;42.081355164923195,0.0;0.75;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
58.92265563366166;50.83430024454877;65.44383261606228,0.0;0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0
52.172817814275476;54.55700482417547;57.915500083406755,0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0
46.214383557217516;55.408223069365434;48.80982812310486,0.0;0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
63.06688189676909;50.90189456499683;68.98466407232196,0.0;0.25;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0
55.48223569250072;55.37321757033348;60.56853645376714,0.0;0.25;0.0;0.0;0.25;0.0;0.5;0.0;0.0;0.0;0.0
49.07003232506362;56.813142426614114;50.69190321708664,0.0;0.25;0.0;0.0;0.5;0.0;0.25;0.0;0.0;0.0;0.0
43.21014217488926;56.25335771959655;36.507097728554136,0.0;0.25;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0
59.11252724445383;56.87624645772005;62.976693676819906,0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0
52.40161457185938;58.45927369770193;53.13191603463551,0.0;0.5;0.0;0.0;0.25;0.0;0.25;0.0;0.0;0.0;0.0
46.241725936981304;58.00858901396288;39.31689725793235,0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
55.535119802864486;59.77112394060341;54.90564333868602,0.0;0.75;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0
49.24865778420475;59.727058248607634;42.081355164923195,0.0;0.75;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
78.8233186172367;27.213567616692856;-1.6161849031637754,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.75;0.0;0.0;0.0
62.85707620390839;47.54944209068979;1.024975710165088,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0
50.75880306639823;56.59202465522745;11.488336866580372,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
83.1313713284139;20.46503589900145;9.03360471769643,0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0
66.55437858778261;42.599617570355406;9.896408393595868,0.0;0.25;0.0;0.0;0.25;0.0;0.0;0.5;0.0;0.0;0.0
54.06331603440823;54.944820586116826;18.0998595239223,0.0;0.25;0.0;0.0;0.5;0.0;0.0;0.25;0.0;0.0;0.0
43.21014217488926;56.25335771959655;36.507097728554136,0.0;0.25;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0
70.49870231024887;38.15231933239699;18.389056128981608,0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0
57.28252182960661;53.73293380756833;23.871047483046894,0.0;0.5;0.0;0.0;0.25;0.0;0.0;0.25;0.0;0.0;0.0
46.241725936981304;58.00858901396288;39.31689725793235,0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
60.39286733883762;52.20977878773686;28.779311341196202,0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0
49.24865778420475;59.727058248607634;42.081355164923195,0.0;0.75;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
16.399445773979515;41.916048629226374;-58.317606666540826,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.75;0.0;0.0
19.63152098571844;35.31819819934404;-34.704476368525484,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0
28.192311773971873;39.27038314803949;0.5482189828850736,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.25;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
18.221308677250818;31.88612686026565;-50.18531909853144,0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0
21.680794929384128;28.543911167295487;-28.76744999734131,0.0;0.25;0.0;0.0;0.25;0.0;0.0;0.0;0.5;0.0;0.0
31.075381057792328;37.59812842828403;6.862700099081498,0.0;0.25;0.0;0.0;0.5;0.0;0.0;0.0;0.25;0.0;0.0
