target_lab,target_weights
45.50282076486917;13.0712436371766;47.19472044562676,0.0;0.0;0.0;0.0;0.2;0.0;0.6;0.0;0.0;0.0;0.2
60.60862996469871;49.52083335427243;67.22618005203802,0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0
20.162843813890547;19.69891097797902;-28.677038847641157,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6
29.53244026648116;9.20874625426779;10.993387740868055,0.0;0.0;0.0;0.0;0.4;0.0;0.2;0.0;0.0;0.0;0.4
40.14488236544367;21.992200222653995;39.58182014920154,0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.2
54.617327548794606;53.59060616030531;60.758869023958674,0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0
24.536884346832352;27.401509627410363;-10.794999857281562,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.4
35.63428376493039;29.834848394146572;29.35414438434246,0.0;0.0;0.0;0.0;0.6;0.0;0.2;0.0;0.0;0.0;0.2
49.5847954446498;55.12135822248343;54.36832438500049,0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0;0.0;0.0;0.0
31.478824619612418;39.61751551920209;12.151412070497846,0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.2
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
26.75851880371964;-22.23423114511458;0.45205767400832153,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8
33.76978373629821;-31.365403471862287;18.31996204315778,0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.6
41.26093821902461;-28.132600526145662;36.109527218673584,0.2;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.4
51.392985083601914;-5.145618071356994;53.31189757029387,0.2;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.2
67.4293068476969;35.26105789809109;73.47637449561473,0.2;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0
27.44707327181999;-11.929017914213553;-0.33976568631914894,0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.6
36.287069451693235;-10.197145653991935;25.639722683578025,0.2;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.0;0.4
45.45082504177507;8.159171923259933;45.721436978376175,0.2;0.0;0.0;0.0;0.2;0.0;0.4;0.0;0.0;0.0;0.2
59.96136711849013;44.2722065902072;65.7377954802641,0.2;0.0;0.0;0.0;0.2;0.0;0.6;0.0;0.0;0.0;0.0
29.440866891271618;5.463219239750295;9.467185754329366,0.2;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.4
39.81534046389271;18.31241058425903;37.050880979500874,0.2;0.0;0.0;0.0;0.4;0.0;0.2;0.0;0.0;0.0;0.2
54.1137645288819;50.205115338077476;59.05312312612258,0.2;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.0
35.51067302788782;29.59952790730472;27.418200454404364,0.2;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.2
49.00266190284235;52.69363087598094;52.37696567252076,0.2;0.0;0.0;0.0;0.6;0.0;0.2;0.0;0.0;0.0;0.0
44.431758649972856;52.9504621525797;44.7296871644098,0.2;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0
34.660533030563585;-34.23245712680459;20.600678946985408,0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
42.15944757810798;-33.14804241456362;36.48113667931635,0.4;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.4
51.539443049048515;-12.42420155978624;52.504216691861735,0.4;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.2
66.96921366964837;29.09223989048282;72.52746747681363,0.4;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0
36.378739279530414;-16.831107956195385;25.54542952494344,0.4;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.4
44.81128816247096;3.871001709433053;44.01670725341524,0.4;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.0;0.2
39.65136269595354;14.891388783249527;36.17156025056239,0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.2
48.42513585688624;49.36876204016888;51.066650348098364,0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
42.47395079635712;-36.7549048377813;36.25579081922462,0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
51.69099952338391;-18.077618262651697;51.792444054974276,0.6;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2
66.96532006927607;22.668616031709387;71.8302261086327,0.6;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0
45.092172734054984;-2.16743599823227;43.17637317025584,0.6;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2
59.37636195744935;34.369454546486764;63.65263308366822,0.6;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.0;0.0
53.124213228133016;41.768159581090146;56.340610837517204,0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0
52.24107036994715;-24.081765092283657;51.73287978577912,0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
33.42382404285411;40.41324221627723;-74.53349922915615,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0
48.90910859803907;24.881866559148147;-67.49368635399497,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6;0.0;0.0
64.51053364463533;8.996392196114533;-49.59981320567508,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0
81.30476134534808;0.11661756178960037;-25.371312080557118,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.2;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
16.377741456901653;43.23491665854326;-60.90574673895603,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.8;0.0;0.0
31.2231269953705;40.27705532981024;-66.93259704148328,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.6;0.0;0.0
45.171405192996765;31.023223270507216;-48.193821221173174,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.4;0.4;0.0;0.0
62.68185956159658;24.689389137170004;-25.45184077807412,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.6;0.2;0.0;0.0
82.52771402602404;22.054552358312442;-1.5602111665863339,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0
17.649247825827885;37.24592893857476;-45.887744257173466,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.6;0.0;0.0
31.886140266205636;40.97576253567745;-39.571691467515215,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.2;0.4;0.0;0.0
49.0812904738403;40.93677555831099;-21.059215845874,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.2;0.0;0.0
68.56353146192134;40.751102779461924;-0.7542598860111882,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0
22.39195245426083;35.17910740644914;-21.505384206854174,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0
38.913634077750814;46.463644856541784;-9.987294865755214,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.2;0.2;0.0;0.0
57.6446588233495;52.64739380183625;4.345358306733904,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0;0.0
30.414215406529856;41.43896708363101;7.992285655284803,0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.2;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
20.91292216322222;0.6423492761340743;-24.986027564987424,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0
45.51093451487337;-13.718172824498831;-22.669222746410767,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.6;0.0;0.0
61.09676194172614;-21.011618608334505;-0.7008046867860163,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.0
77.74964040649317;-18.373958021130065;18.11530592771058,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.2;0.0;0.0
93.04547704488978;-5.102000784348526;33.16083677285029,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
22.21504681829331;6.023992338773376;-22.840835152480786,0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.6;0.0;0.0
42.60958342526574;-0.14821010955445857;-5.171806458151207,0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.4;0.0;0.0
59.72634732934675;6.8388932128333195;13.818108120885686,0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.4;0.2;0.0;0.0
77.27943514000413;17.180657890390805;29.608800780185064,0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.6;0.0;0.0;0.0
26.846747052407892;13.132236973690592;2.5538010142436285,0.2;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.4;0.0;0.0
46.17138913044859;21.161679474702655;19.993201963747687,0.2;0.0;0.0;0.0;0.4;0.0;0.0;0.2;0.2;0.0;0.0
64.0446924987828;37.17991971356349;29.33214349830804,0.2;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.0
34.332409008782605;31.992072846677267;24.77832097781809,0.2;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.2;0.0;0.0
53.57906360419892;48.17056517136897;34.700085132691896,0.2;0.0;0.0;0.0;0.6;0.0;0.0;0.2;0.0;0.0;0.0
44.431758649972856;52.9504621525797;44.7296871644098,0.2;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0
30.39970751672712;-24.54456695391996;8.910053983903609,0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0
55.59695248612691;-33.34923650887378;31.611403854355835,0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.4;0.0;0.0
72.07620359826538;-26.31424149577455;45.54270054490133,0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.2;0.0;0.0
87.09337989746733;-4.911287914891371;58.214814589810835,0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0
33.833004900138995;-9.421515956882399;20.147262123023424,0.4;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.4;0.0;0.0
53.433073089621615;-2.216439947924198;37.7149349532662,0.4;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.2;0.0;0.0
38.64396938858294;17.307322069311876;34.60108141178051,0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.2;0.0;0.0
48.42513585688624;49.36876204016888;51.066650348098364,0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
39.68446199684387;-30.502561846286387;31.30894217711915,0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
59.83555722304682;-26.697902418020558;50.23015819350876,0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0
81.42172773091808;-1.8026002223200388;72.0938305429432,0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
44.06260182878978;0.6776821477049166;41.79222122059153,0.6;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0
66.47941842607527;22.57332415148744;62.93420904606981,0.6;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0
53.124213228133016;41.768159581090146;56.340610837517204,0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0
50.852790812534025;-20.62260178148845;50.262285760720374,0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
21.053429841633253;1.3435181969300158;-0.9562900953391851,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0
41.94019954901626;2.0123260421860687;-1.8500155350114844,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0
60.97031980121143;2.2684016319087785;-2.7804012877600703,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0
79.80630167601258;1.6174893514159239;-2.2600622405689164,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.2;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
5.386528516944875;11.863052351470158;4.179063408790262,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.8;0.0
27.70613734071364;14.57169539418826;2.5391647322173583,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.6;0.0
45.47212434871999;22.019524675215564;-1.021730451900149,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.4;0.0;0.4;0.0
63.466247905110336;24.50099093619379;-2.585761897848693,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.6;0.0;0.2;0.0
82.52771402602404;22.054552358312442;-1.5602111665863339,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0
14.674048368202609;24.748930796578417;14.22672759201048,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6;0.0
31.689314164419237;45.01106885606945;-0.5976891572102572,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.2;0.0;0.4;0.0
50.49311467850622;41.07072747463714;1.5670379770948095,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.2;0.0
68.56353146192134;40.751102779461924;-0.7542598860111882,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0
23.454631101972872;35.53533235962841;21.954542403166965,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.4;0.0
40.76387050697097;47.547812246825444;11.862518038135395,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.2;0.0;0.2;0.0
57.6446588233495;52.64739380183625;4.345358306733904,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0;0.0
32.220275033022865;45.38937057945491;28.876233024235475,0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.2;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
9.488708738883254;-8.426901329322;14.028506786271466,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0
32.64887000348167;-6.317126638432896;15.582356571270338,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.6;0.0
56.07150222424109;-9.731884050802552;28.02260277608205,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0
75.5025170271925;-8.68297876246249;32.773670380139365,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.2;0.0
93.04547704488978;-5.102000784348526;33.16083677285029,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
17.473008737573196;6.063262186698115;21.332835954251507,0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.6;0.0
37.05309813889659;15.750005392974442;16.75800450138276,0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.4;0.0
59.306187753192575;14.909398781707717;28.728199956201994,0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.4;0.0;0.2;0.0
77.27943514000413;17.180657890390805;29.608800780185064,0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.6;0.0;0.0;0.0
26.689826116681743;30.409853734044617;33.799674078913725,0.2;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.4;0.0
46.71275390554051;30.786711888901753;33.87967449745456,0.2;0.0;0.0;0.0;0.4;0.0;0.0;0.2;0.0;0.2;0.0
64.0446924987828;37.17991971356349;29.33214349830804,0.2;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.0
35.89473138050481;43.291751869234005;40.208156685578984,0.2;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.2;0.0
53.57906360419892;48.17056517136897;34.700085132691896,0.2;0.0;0.0;0.0;0.6;0.0;0.0;0.2;0.0;0.0;0.0
44.431758649972856;52.9504621525797;44.7296871644098,0.2;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0
22.955690828696497;-10.034575304483816;30.556704553585668,0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
45.719164223210505;-6.634320275473781;35.796977529942595,0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.4;0.0
69.457981003367;-10.8286997190305;54.079269393524854,0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.2;0.0
87.09337989746733;-4.911287914891371;58.214814589810835,0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0
31.113473540831798;7.078150700804087;36.25926049796948,0.4;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.4;0.0
52.8186695661512;13.210001750329937;46.44680819822874,0.4;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.2;0.0
39.580635441157206;30.952573383554142;44.31882692469811,0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.2;0.0
48.42513585688624;49.36876204016888;51.066650348098364,0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
36.39829282994705;-8.230721489786873;41.99306859402318,0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
59.079113673922535;-7.891044444103434;56.56751029373489,0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0
81.42172773091808;-1.8026002223200388;72.0938305429432,0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
44.34109856451209;17.705817098343623;48.965663469264264,0.6;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0
66.47941842607527;22.57332415148744;62.93420904606981,0.6;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0
53.124213228133016;41.768159581090146;56.340610837517204,0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0
50.91929366386016;-1.7919327068292579;55.22206146261023,0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
42.69731543284229;-4.189573890838183;-35.98551512566108,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.8
58.36258594936049;-8.600824066753054;-37.225383667084785,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6
70.99699812571039;-10.580168915863219;-30.175801869454943,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4
84.26506526664068;-7.80529723594009;-16.630747540437053,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.2
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
18.776986961297006;13.47743560977674;-34.33565141622903,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.8
37.019160518693624;10.903687438684335;-40.15787279979225,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.6
50.09285702097999;13.707956733461534;-31.67950309722991,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.4;0.0;0.0;0.4
64.97167871497605;17.9103193184732;-18.01671900406785,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.6;0.0;0.0;0.2
82.52771402602404;22.054552358312442;-1.5602111665863339,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0
20.162843813890547;19.69891097797902;-28.677038847641157,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6
35.59845565426505;26.838514083551175;-25.629392710289,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.2;0.0;0.0;0.4
50.75701117931291;36.10012868354517;-14.333894232012634,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.2
68.56353146192134;40.751102779461924;-0.7542598860111882,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0
24.536884346832352;27.401509627410363;-10.794999857281562,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.4
40.26801245283358;43.20212305519269;-4.800601622095247,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.2;0.0;0.0;0.2
57.6446588233495;52.64739380183625;4.345358306733904,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0;0.0
31.478824619612418;39.61751551920209;12.151412070497846,0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.2
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
26.75851880371964;-22.23423114511458;0.45205767400832153,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8
52.63428605952821;-35.876383522632004;9.6335871927002,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.6
67.11501871369451;-33.9674075638518;14.583880683777274,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.4
80.40493466524092;-24.28997042901859;24.929803487570368,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.2
93.04547704488978;-5.102000784348526;33.16083677285029,0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
27.44707327181999;-11.929017914213553;-0.33976568631914894,0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.6
48.156774147982446;-11.06806964829743;14.813877055803882,0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.4
61.836911626530636;2.083438847188812;19.55513928534962,0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.4;0.0;0.0;0.2
77.27943514000413;17.180657890390805;29.608800780185064,0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.6;0.0;0.0;0.0
29.440866891271618;5.463219239750295;9.467185754329366,0.2;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.4
47.71882804735383;17.8397163171341;23.800777237462533,0.2;0.0;0.0;0.0;0.4;0.0;0.0;0.2;0.0;0.0;0.2
64.0446924987828;37.17991971356349;29.33214349830804,0.2;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.0
35.51067302788782;29.59952790730472;27.418200454404364,0.2;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.2
53.57906360419892;48.17056517136897;34.700085132691896,0.2;0.0;0.0;0.0;0.6;0.0;0.0;0.2;0.0;0.0;0.0
44.431758649972856;52.9504621525797;44.7296871644098,0.2;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0
34.660533030563585;-34.23245712680459;20.600678946985408,0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
59.4366605353685;-41.29999228761794;39.7613391539114,0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.4
74.33005547182555;-30.528420691419257;50.054778689851176,0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.2
87.09337989746733;-4.911287914891371;58.214814589810835,0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0
36.378739279530414;-16.831107956195385;25.54542952494344,0.4;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.4
54.71823784014666;-5.6100727443322835;40.17189158910621,0.4;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.2
39.65136269595354;14.891388783249527;36.17156025056239,0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.2
48.42513585688624;49.36876204016888;51.066650348098364,0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
42.47395079635712;-36.7549048377813;36.25579081922462,0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
61.566069952466606;-30.12777524702398;52.7558750727783,0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2
81.42172773091808;-1.8026002223200388;72.0938305429432,0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
45.092172734054984;-2.16743599823227;43.17637317025584,0.6;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2
66.47941842607527;22.57332415148744;62.93420904606981,0.6;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0
53.124213228133016;41.768159581090146;56.340610837517204,0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0
52.24107036994715;-24.081765092283657;51.73287978577912,0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1.3431488327474241;2.3243416050306305;-9.539943220473408,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.8;0.0
3.3002504316079317;10.741476495940343;-25.999745551649866,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6;0.0
6.674291447821794;25.210602737439455;-40.664994512957605,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.4;0.0
11.32970673047987;34.64284450945636;-52.5472864629218,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.2;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
5.386528516944875;11.863052351470158;4.179063408790262,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.8;0.0
6.512611134760135;14.166131112398894;-9.372544846274605,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.6;0.0
