target_lab,target_weights
54.55322507974138;6.236035704070774;38.41174175057437,0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
72.29006234709458;29.461343838733335;63.55135442928494,0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29.374379004994253;24.48126338548412;-3.9908820918851395,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
46.250008339705836;24.750676312528807;30.18108689260718,0.0;0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
64.43650694104466;44.460970393985335;54.31191738837807,0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
39.78105132377919;39.143331361580906;23.885586142211558,0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
17.180763563110183;-11.17325306909983;19.02813580182297,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0
37.7852781974453;-19.02395943461893;36.641486882483,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
57.09687655314363;-22.73434286597159;53.49012884637781,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
75.38612663846997;-21.213111926218886;70.59222227054958,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7.71544249262416;10.599166064201887;7.660134364764954,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0
26.743214855741485;0.30634901432105566;25.491915636476666,0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
47.670174394270376;0.2684814552717518;45.24586999155389,0.0;0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
64.67987719591868;5.411858045338114;58.92849176265324,0.0;0.2;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
81.62310558937283;10.081100214127892;75.19988838724187,0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.319887068746908;21.836523419721228;20.95529770207442,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
35.823256428892705;27.960054494278104;33.42146043045826,0.0;0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
54.46399504995914;21.92142981479256;47.89511464687124,0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
72.29006234709458;29.461343838733335;63.55135442928494,0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
30.542112064345673;34.37304605678263;30.78868126488375,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
47.20642565682609;37.169679534750145;41.8126447903586,0.0;0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
64.43650694104466;44.460970393985335;54.31191738837807,0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
41.50995177454076;47.69771323929744;38.841513788491824,0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
36.1496353946591;-26.276522620881703;-0.426281690523167,0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8
52.158572833399944;-44.27212221316273;25.24973827013405,0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
66.57036741032297;-51.60382988262202;48.81446121634207,0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
80.0301711489412;-43.21523602795385;69.57022496312602,0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22.237036339161307;2.8176246993164566;-26.159406174019285,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8
37.73586380634105;-21.482145735489954;3.230736197192674,0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
52.69289485480459;-27.273968349582624;31.236800714687863,0.0;0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
66.71695881194658;-17.436661582205026;54.10048115275325,0.0;0.2;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
81.62310558937283;10.081100214127892;75.19988838724187,0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25.985728777644816;5.160297704370597;-14.874778215579864,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
40.94498436740955;-4.638453329386199;16.130715813629813,0.0;0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
56.12024580166383;2.640444411126819;41.714473785566156,0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
72.29006234709458;29.461343838733335;63.55135442928494,0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31.858597035303582;16.544740775715606;4.8296363475665345,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
47.77496285838577;21.654775870847242;33.15619892449351,0.0;0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
64.43650694104466;44.460970393985335;54.31191738837807,0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40.850650159325845;36.838483298755996;27.051322884878214,0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
35.30745259282065;48.66717623941361;10.24296040930819,0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0
31.277568496668856;46.39644822176619;-15.647466380971743,0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0
28.581663928935022;48.12564178682865;-41.77833372278271,0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0
28.630772907257565;52.08167118712889;-64.53067810749494,0.0;0.0;0.0;0.8;0.2;0.0;0.0;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42.706338658628574;55.969501126185094;35.84730027526016,0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0
37.56266500485797;48.14905932002975;14.189942916787668,0.0;0.2;0.0;0.2;0.6;0.0;0.0;0.0;0.0;0.0;0.0
33.46363676963037;43.017157001499776;-9.01494622133373,0.0;0.2;0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0
30.568980229097512;41.348527968851855;-33.55394173460204,0.0;0.2;0.0;0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0
30.67955912774731;42.88625081617617;-56.33546061218031,0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45.04047339834915;57.10701103895932;38.30851888721315,0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
39.86023548223759;47.533600601972395;18.12457843044639,0.0;0.4;0.0;0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.0
35.79105814040475;40.18065888229538;-4.164252294066017,0.0;0.4;0.0;0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.0
33.09729702427413;36.110590882681315;-27.631760509014658,0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
47.56154160770995;58.56238095429944;40.45025843426138,0.0;0.6;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0
42.190749701062764;46.8442473662527;22.027944895572425,0.0;0.6;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0
38.204638740703324;38.02473236036358;0.7654953877936577,0.0;0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49.88134376079128;59.68259271424448;42.318283992352846,0.0;0.8;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
41.50303794917833;7.777127425941444;33.37270502125352,0.0;0.0;0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0
38.094487587176886;3.4360543422923273;15.392108353255363,0.0;0.0;0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0
34.792572662227414;8.5837446731864;-11.423828645675405,0.0;0.0;0.0;0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0
31.99219909253671;26.15309089077411;-44.51959921426024,0.0;0.0;0.0;0.8;0.0;0.2;0.0;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
47.27125660216783;30.685829923857543;47.94295301573139,0.0;0.2;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0
42.11374773321994;17.763892703475946;33.510080403582485,0.0;0.2;0.0;0.2;0.0;0.6;0.0;0.0;0.0;0.0;0.0
37.94409564139486;14.85039656390008;11.149021547917403,0.0;0.2;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0
34.083229050613625;20.876036842126467;-17.420824466516294,0.0;0.2;0.0;0.6;0.0;0.2;0.0;0.0;0.0;0.0;0.0
30.67955912774731;42.88625081617617;-56.33546061218031,0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
48.55846132615494;40.32543865670202;48.341460160804026,0.0;0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0
42.79380373879833;26.55544533872095;32.58118704681874,0.0;0.4;0.0;0.2;0.0;0.4;0.0;0.0;0.0;0.0;0.0
38.403955690617714;26.16206586022868;7.728398655775215,0.0;0.4;0.0;0.4;0.0;0.2;0.0;0.0;0.0;0.0;0.0
33.09729702427413;36.110590882681315;-27.631760509014658,0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49.83240479460028;48.49463956478628;48.0968230213706,0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
43.85629687656834;38.22378126588277;29.35371599600477,0.0;0.6;0.0;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0
38.204638740703324;38.02473236036358;0.7654953877936577,0.0;0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
51.02160118655034;55.386571399489824;46.55827936134146,0.0;0.8;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
55.75876823040372;14.887416040598122;57.98901391775657,0.0;0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0;0.0
48.30327520001171;-2.1693649259045267;40.51146321831774,0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0;0.0
42.08109871149484;-4.864267181936138;13.50143398407605,0.0;0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0;0.0;0.0
35.791200566065505;11.949347307819686;-28.002606401664075,0.0;0.0;0.0;0.8;0.0;0.0;0.2;0.0;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63.9330960492253;49.38350245580592;70.16688446919642,0.0;0.2;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0
52.4525297172503;24.32346977989541;52.529891296303234,0.0;0.2;0.0;0.2;0.0;0.0;0.6;0.0;0.0;0.0;0.0
45.20454047150857;11.102929813622431;31.073219604265788,0.0;0.2;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.0
37.58126312429988;13.570424383560015;-4.51640192276852,0.0;0.2;0.0;0.6;0.0;0.0;0.2;0.0;0.0;0.0;0.0
30.67955912774731;42.88625081617617;-56.33546061218031,0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60.72247872079022;54.85290098142076;65.53588021336714,0.0;0.4;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0
49.243336235023634;31.79600499570445;45.787796063503286,0.0;0.4;0.0;0.2;0.0;0.0;0.4;0.0;0.0;0.0;0.0
41.89370459494302;23.24119246362913;20.09431480235284,0.0;0.4;0.0;0.4;0.0;0.0;0.2;0.0;0.0;0.0;0.0
33.09729702427413;36.110590882681315;-27.631760509014658,0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
57.70391910312887;58.429656737608745;59.95852513518018,0.0;0.6;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0
47.342179808425854;40.57883270428852;37.954210895639804,0.0;0.6;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0
38.204638740703324;38.02473236036358;0.7654953877936577,0.0;0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54.91493288252212;59.94034959494016;53.329866491465104,0.0;0.8;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
84.59291305143435;4.574935240445443;-20.214414823253037,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.8;0.0;0.0;0.0
69.82811212372225;13.98707300100116;-41.602669011140314,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0
55.8589757646254;27.802036183891598;-60.60982903064702,0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0
43.24971184745768;43.78608303688131;-75.53770813459417,0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.2;0.0;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
86.07912429047326;16.636355067005226;7.411087786216819,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
70.79953761771411;20.486506271177873;-10.658813669229495,0.0;0.2;0.0;0.2;0.0;0.0;0.0;0.6;0.0;0.0;0.0
56.37483519660114;26.2277375827768;-29.095507907762695,0.0;0.2;0.0;0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.0
42.874296310165114;34.58918058120608;-45.40629216860148,0.0;0.2;0.0;0.6;0.0;0.0;0.0;0.2;0.0;0.0;0.0
30.67955912774731;42.88625081617617;-56.33546061218031,0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
75.1507685375542;32.015724386046884;14.458109440968192,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0
60.356183371555474;32.945484899557506;0.36434298633163387,0.0;0.4;0.0;0.2;0.0;0.0;0.0;0.4;0.0;0.0;0.0
46.046674011541874;35.29895516079268;-15.710182163408714,0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.2;0.0;0.0;0.0
33.09729702427413;36.110590882681315;-27.631760509014658,0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66.22088552690369;44.89453699315993;21.978000941915198,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
51.85195358027829;42.75501051166902;10.8707475386548,0.0;0.6;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0
38.204638740703324;38.02473236036358;0.7654953877936577,0.0;0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
58.89112601910796;54.43226382648658;31.93535343667876,0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
20.25614854789056;47.77613310110929;-70.66481984066777,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.8;0.0;0.0
23.66039501100638;50.600902891379526;-75.31185039326523,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6;0.0;0.0
26.71911065238924;52.498234978771904;-78.57175784610035,0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.4;0.0;0.0
29.378703867709575;54.07046431132065;-80.62057602711111,0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.2;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17.614197058211573;34.734277946499915;-54.403746608209744,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0
21.241634947294337;37.41818079611994;-57.855462331195476,0.0;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.6;0.0;0.0
24.2286337437639;38.89298928527482;-57.86180150803736,0.0;0.2;0.0;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0
27.442525350304855;40.872426446923015;-57.442552982297926,0.0;0.2;0.0;0.6;0.0;0.0;0.0;0.0;0.2;0.0;0.0
30.67955912774731;42.88625081617617;-56.33546061218031,0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21.671386707338556;23.546183460599668;-32.80767671423296,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0
25.255123323105288;28.253042813314867;-32.778871356072955,0.0;0.4;0.0;0.2;0.0;0.0;0.0;0.0;0.4;0.0;0.0
29.333849689817733;32.7174022308537;-31.228576922205985,0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.2;0.0;0.0
33.09729702427413;36.110590882681315;-27.631760509014658,0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29.374379004994253;24.48126338548412;-3.9908820918851395,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
33.671543305279904;32.30259328055579;-2.448934501859845,0.0;0.6;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0
38.204638740703324;38.02473236036358;0.7654953877936577,0.0;0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
39.78105132377919;39.143331361580906;23.885586142211558,0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
4.210346406151885;5.901422099101203;-13.076533356375093,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.8;0.0
10.914227347582628;18.35200144359776;-29.441499097737474,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6;0.0
18.19624173394552;29.567182273303487;-45.697561610258894,0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.4;0.0
25.062470628571518;42.05049374268566;-63.25002481112351,0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.2;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7.71544249262416;10.599166064201887;7.660134364764954,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0
14.11637839755278;16.218520684991965;-5.637307111679113,0.0;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.6;0.0
19.76274895517721;17.81389587888177;-25.319610892691003,0.0;0.2;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.4;0.0
25.527153853866054;28.902264046640312;-38.12307220790967,0.0;0.2;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.2;0.0
30.67955912774731;42.88625081617617;-56.33546061218031,0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.319887068746908;21.836523419721228;20.95529770207442,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
23.735098568785595;30.222416199595564;1.6789998304062803,0.0;0.4;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.4;0.0
28.874545490023145;28.36283062248307;-9.309774957447004,0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.2;0.0
33.09729702427413;36.110590882681315;-27.631760509014658,0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
30.542112064345673;34.37304605678263;30.78868126488375,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
34.30999644830648;35.270872004680015;16.71438414598968,0.0;0.6;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0
38.204638740703324;38.02473236036358;0.7654953877936577,0.0;0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
41.50995177454076;47.69771323929744;38.841513788491824,0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
23.33270421449828;10.591451033501176;-38.678907547655264,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.8
26.144106668169535;22.418314939453204;-51.69722780149514,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6
28.29859162869267;34.39492345827308;-63.40882929618342,0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4
30.367744741380612;44.99599201254318;-73.09945894972154,0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.2
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22.237036339161307;2.8176246993164566;-26.159406174019285,0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8
24.953829548387034;12.61062119571582;-36.01329220501137,0.0;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.6
26.874421336553695;22.543469656396198;-43.59781629321288,0.0;0.2;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4
28.769628064523275;31.76344812406265;-49.14475589176831,0.0;0.2;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.2
30.67955912774731;42.88625081617617;-56.33546061218031,0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25.985728777644816;5.160297704370597;-14.874778215579864,0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
28.404860565001016;15.372100451515852;-20.079043868886583,0.0;0.4;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.4
30.529258775085033;26.90371993625018;-24.904175163710363,0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.2
33.09729702427413;36.110590882681315;-27.631760509014658,0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31.858597035303582;16.544740775715606;4.8296363475665345,0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
34.991570072769186;28.812506797877557;2.0616602900785375,0.0;0.6;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2
38.204638740703324;38.02473236036358;0.7654953877936577,0.0;0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40.850650159325845;36.838483298755996;27.051322884878214,0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
44.535108729356345;31.008513876491506;46.2968731094648,0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0
43.46282271303063;39.518512333109825;44.93413292932162,0.0;0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0
42.265683726665834;46.15903963389023;42.70925908234676,0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0
41.383862162222215;51.36535215832891;39.49544952093845,0.0;0.0;0.0;0.0;0.8;0.2;0.0;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
47.27125660216783;30.685829923857543;47.94295301573139,0.0;0.2;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0
46.091920409890676;40.0762403663118;47.387838734300935,0.0;0.2;0.0;0.0;0.2;0.6;0.0;0.0;0.0;0.0;0.0
45.02577604528406;47.125152235558964;45.41460833064325,0.0;0.2;0.0;0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0
43.58217617841867;52.13349085907304;41.638913073932336,0.0;0.2;0.0;0.0;0.6;0.2;0.0;0.0;0.0;0.0;0.0
42.706338658628574;55.969501126185094;35.84730027526016,0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0
48.55846132615494;40.32543865670202;48.341460160804026,0.0;0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0
47.252528951233934;47.80280198681503;47.48282142482926,0.0;0.4;0.0;0.0;0.2;0.4;0.0;0.0;0.0;0.0;0.0
45.97271595915799;53.26970028496264;42.9887337582749,0.0;0.4;0.0;0.0;0.4;0.2;0.0;0.0;0.0;0.0;0.0
45.04047339834915;57.10701103895932;38.30851888721315,0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
49.83240479460028;48.49463956478628;48.0968230213706,0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
48.51866306100895;54.684698545817476;45.076192031668704,0.0;0.6;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0
